,Date,Iron_Price,SUBURB,PRICE,BEDROOMS,BATHROOMS,POSTCODE,CITY
157966,2016-11,73.5,Oatley,1620000,4.0,2,2223,Sydney
157968,2016-11,73.5,Oatley,1800000,4.0,2,2223,Sydney
157970,2016-11,73.5,Mortdale,1520000,4.0,2,2223,Sydney
157973,2016-11,73.5,Badgerys Creek,2700000,4.0,2,2555,Sydney
157974,2016-11,73.5,Kensington,2570000,4.0,2,2033,Sydney
157976,2016-11,73.5,Cronulla,2380000,4.0,2,2230,Sydney
157980,2016-11,73.5,Burraneer,1535000,4.0,2,2230,Sydney
157981,2016-11,73.5,Bundeena,1075000,4.0,2,2230,Sydney
157984,2016-11,73.5,Bundeena,885000,4.0,2,2230,Sydney
157986,2016-11,73.5,Woolooware,1260000,4.0,2,2230,Sydney
157992,2016-11,73.5,Woolooware,1945000,4.0,2,2230,Sydney
158000,2016-11,73.5,Bayview,3000000,4.0,2,2104,Sydney
158001,2016-11,73.5,Bayview,1400000,4.0,2,2104,Sydney
158002,2016-11,73.5,Narellan Vale,810000,4.0,2,2567,Sydney
158004,2016-11,73.5,Currans Hill,705000,4.0,2,2567,Sydney
158008,2016-11,73.5,Narellan Vale,720000,4.0,2,2567,Sydney
158012,2016-11,73.5,Harrington Park,750000,4.0,2,2567,Sydney
158016,2016-11,73.5,Currans Hill,700000,4.0,2,2567,Sydney
158020,2016-11,73.5,Harrington Park,681150,4.0,2,2567,Sydney
158026,2016-11,73.5,Harrington Park,805000,4.0,2,2567,Sydney
158031,2016-11,73.5,Frenchs Forest,1520000,4.0,2,2086,Sydney
158032,2016-11,73.5,Frenchs Forest,2200000,4.0,2,2086,Sydney
158042,2016-11,73.5,Penshurst,1265000,4.0,2,2222,Sydney
158044,2016-11,73.5,Wattle Grove,990000,4.0,2,2173,Sydney
158054,2016-11,73.5,Wattle Grove,860000,4.0,2,2173,Sydney
158064,2016-11,73.5,Beacon Hill,1445000,4.0,2,2100,Sydney
158077,2016-11,73.5,St Ives,1970000,4.0,2,2075,Sydney
158086,2016-11,73.5,St Ives,1775000,4.0,2,2075,Sydney
158095,2016-11,73.5,Marrickville,1540000,4.0,2,2204,Sydney
158109,2016-11,73.5,Hurstville,1520000,4.0,2,2220,Sydney
158115,2016-11,73.5,Hurstville,1200000,4.0,2,2220,Sydney
158118,2016-11,73.5,Engadine,1002000,4.0,2,2233,Sydney
158122,2016-11,73.5,Yarrawarrah,1045000,4.0,2,2233,Sydney
158125,2016-11,73.5,Engadine,1127500,4.0,2,2233,Sydney
158128,2016-11,73.5,Engadine,1085000,4.0,2,2233,Sydney
158130,2016-11,73.5,Yarrawarrah,1260000,4.0,2,2233,Sydney
158131,2016-11,73.5,Engadine,1218000,4.0,2,2233,Sydney
158132,2016-11,73.5,Engadine,1075000,4.0,2,2233,Sydney
158137,2016-11,73.5,Woronora Heights,1200000,4.0,2,2233,Sydney
158141,2016-11,73.5,Heathcote,1073500,4.0,2,2233,Sydney
158142,2016-11,73.5,Woronora Heights,1030000,4.0,2,2233,Sydney
158144,2016-11,73.5,Heathcote,1030000,4.0,2,2233,Sydney
158145,2016-11,73.5,Engadine,870000,4.0,2,2233,Sydney
158153,2016-11,73.5,Revesby,1050000,4.0,2,2212,Sydney
158165,2016-11,73.5,Mosman,3300000,4.0,2,2088,Sydney
158166,2016-11,73.5,Mosman,3050000,4.0,2,2088,Sydney
158167,2016-11,73.5,Mosman,3820000,4.0,2,2088,Sydney
158185,2016-11,73.5,Mosman,2940000,4.0,2,2088,Sydney
158187,2016-11,73.5,Mosman,3300000,4.0,2,2088,Sydney
158193,2016-11,73.5,Chatswood,5300000,4.0,2,2067,Sydney
158194,2016-11,73.5,Chatswood,2500000,4.0,2,2067,Sydney
158196,2016-11,73.5,Chatswood,2700000,4.0,2,2067,Sydney
158205,2016-11,73.5,Bexley,1070000,4.0,2,2207,Sydney
158228,2016-11,73.5,Gregory Hills,750000,4.0,2,2557,Sydney
158229,2016-11,73.5,Gledswood Hills,685000,4.0,2,2557,Sydney
158230,2016-11,73.5,Gregory Hills,621800,4.0,2,2557,Sydney
158233,2016-11,73.5,Gledswood Hills,664500,4.0,2,2557,Sydney
158234,2016-11,73.5,Catherine Field,779000,4.0,2,2557,Sydney
158235,2016-11,73.5,Gledswood Hills,779000,4.0,2,2557,Sydney
158238,2016-11,73.5,Catherine Field,775000,4.0,2,2557,Sydney
158240,2016-11,73.5,Gledswood Hills,775000,4.0,2,2557,Sydney
158244,2016-11,73.5,Catherine Field,749000,4.0,2,2557,Sydney
158245,2016-11,73.5,Gledswood Hills,749000,4.0,2,2557,Sydney
158248,2016-11,73.5,Gledswood Hills,782000,4.0,2,2557,Sydney
158249,2016-11,73.5,Catherine Field,782000,4.0,2,2557,Sydney
158250,2016-11,73.5,Gledswood Hills,777000,4.0,2,2557,Sydney
158251,2016-11,73.5,Catherine Field,777000,4.0,2,2557,Sydney
158254,2016-11,73.5,Cremorne,3010000,4.0,2,2090,Sydney
158256,2016-11,73.5,Cremorne,1650000,4.0,2,2090,Sydney
158261,2016-11,73.5,Bass Hill,589000,4.0,2,2197,Sydney
158262,2016-11,73.5,Bass Hill,740000,4.0,2,2197,Sydney
158265,2016-11,73.5,Bass Hill,785000,4.0,2,2197,Sydney
158269,2016-11,73.5,Castle Hill,1565000,4.0,2,2154,Sydney
158274,2016-11,73.5,Castle Hill,1380000,4.0,2,2154,Sydney
158277,2016-11,73.5,Castle Hill,1525800,4.0,2,2154,Sydney
158278,2016-11,73.5,Castle Hill,1438000,4.0,2,2154,Sydney
158279,2016-11,73.5,Castle Hill,1411000,4.0,2,2154,Sydney
158285,2016-11,73.5,Castle Hill,1520000,4.0,2,2154,Sydney
158286,2016-11,73.5,Castle Hill,1570000,4.0,2,2154,Sydney
158296,2016-11,73.5,Castle Hill,1325000,4.0,2,2154,Sydney
158300,2016-11,73.5,Castle Hill,1550000,4.0,2,2154,Sydney
158303,2016-11,73.5,Castle Hill,1235000,4.0,2,2154,Sydney
158304,2016-11,73.5,Castle Hill,1490000,4.0,2,2154,Sydney
158318,2016-11,73.5,Ermington,1400000,4.0,2,2115,Sydney
158320,2016-11,73.5,Rydalmere,1140000,4.0,2,2116,Sydney
158333,2016-11,73.5,Moorebank,955300,4.0,2,2170,Sydney
158338,2016-11,73.5,Prestons,770000,4.0,2,2170,Sydney
158341,2016-11,73.5,Chipping Norton,970000,4.0,2,2170,Sydney
158343,2016-11,73.5,Prestons,735000,4.0,2,2170,Sydney
158344,2016-11,73.5,Chipping Norton,940000,4.0,2,2170,Sydney
158351,2016-11,73.5,Bossley Park,827000,4.0,2,2176,Sydney
158353,2016-11,73.5,Prairiewood,908888,4.0,2,2176,Sydney
158355,2016-11,73.5,Edensor Park,710000,4.0,2,2176,Sydney
158361,2016-11,73.5,Edensor Park,828000,4.0,2,2176,Sydney
158363,2016-11,73.5,Bossley Park,1015000,4.0,2,2176,Sydney
158364,2016-11,73.5,Edensor Park,950000,4.0,2,2176,Sydney
158365,2016-11,73.5,Bossley Park,1063000,4.0,2,2176,Sydney
158367,2016-11,73.5,Prairiewood,855000,4.0,2,2176,Sydney
158370,2016-11,73.5,Edensor Park,900000,4.0,2,2176,Sydney
158374,2016-11,73.5,Bossley Park,777000,4.0,2,2176,Sydney
158376,2016-11,73.5,Wheeler Heights,1466000,4.0,2,2097,Sydney
158381,2016-11,73.5,Collaroy,2150000,4.0,2,2097,Sydney
158387,2016-11,73.5,Collaroy Plateau,1985000,4.0,2,2097,Sydney
158389,2016-11,73.5,Collaroy,2700000,4.0,2,2097,Sydney
158395,2016-11,73.5,Collaroy Plateau,1750000,4.0,2,2097,Sydney
158396,2016-11,73.5,Collaroy,2700000,4.0,2,2097,Sydney
158398,2016-11,73.5,Raby,627500,4.0,2,2566,Sydney
158399,2016-11,73.5,Minto,775000,4.0,2,2566,Sydney
158402,2016-11,73.5,Raby,660000,4.0,2,2566,Sydney
158404,2016-11,73.5,Minto,655000,4.0,2,2566,Sydney
158412,2016-11,73.5,Minto,715000,4.0,2,2566,Sydney
158413,2016-11,73.5,Minto,780000,4.0,2,2566,Sydney
158415,2016-11,73.5,Minto,770000,4.0,2,2566,Sydney
158416,2016-11,73.5,Minto,790000,4.0,2,2566,Sydney
158417,2016-11,73.5,Minto,670000,4.0,2,2566,Sydney
158419,2016-11,73.5,Raby,645500,4.0,2,2566,Sydney
158434,2016-11,73.5,North Epping,1865000,4.0,2,2121,Sydney
158435,2016-11,73.5,Epping,2660000,4.0,2,2121,Sydney
158446,2016-11,73.5,Epping,1951000,4.0,2,2121,Sydney
158450,2016-11,73.5,Epping,2790000,4.0,2,2121,Sydney
158453,2016-11,73.5,Epping,1780000,4.0,2,2121,Sydney
158456,2016-11,73.5,Epping,1355000,4.0,2,2121,Sydney
158464,2016-11,73.5,Earlwood,1801000,4.0,2,2206,Sydney
158465,2016-11,73.5,Earlwood,1750000,4.0,2,2206,Sydney
158466,2016-11,73.5,Clemton Park,1335000,4.0,2,2206,Sydney
158471,2016-11,73.5,Earlwood,2060000,4.0,2,2206,Sydney
158479,2016-11,73.5,Erskineville,2240000,4.0,2,2043,Sydney
158483,2016-11,73.5,Erskineville,2550000,4.0,2,2043,Sydney
158486,2016-11,73.5,East Lindfield,2250000,4.0,2,2070,Sydney
158487,2016-11,73.5,Lindfield,2151000,4.0,2,2070,Sydney
158492,2016-11,73.5,East Lindfield,1916000,4.0,2,2070,Sydney
158493,2016-11,73.5,Lindfield,2435000,4.0,2,2070,Sydney
158495,2016-11,73.5,Lindfield,2880000,4.0,2,2070,Sydney
158496,2016-11,73.5,East Lindfield,1860000,4.0,2,2070,Sydney
158497,2016-11,73.5,Lindfield,3000000,4.0,2,2070,Sydney
158500,2016-11,73.5,East Lindfield,2335000,4.0,2,2070,Sydney
158501,2016-11,73.5,Bonnyrigg Heights,935000,4.0,2,2177,Sydney
158508,2016-11,73.5,Darling Point,5320000,4.0,2,2027,Sydney
158511,2016-11,73.5,Greystanes,759000,4.0,2,2145,Sydney
158514,2016-11,73.5,Westmead,1470000,4.0,2,2145,Sydney
158515,2016-11,73.5,Wentworthville,1165000,4.0,2,2145,Sydney
158517,2016-11,73.5,South Wentworthville,900000,4.0,2,2145,Sydney
158522,2016-11,73.5,Greystanes,902000,4.0,2,2145,Sydney
158524,2016-11,73.5,Pendle Hill,875000,4.0,2,2145,Sydney
158539,2016-11,73.5,Pemulwuy,930000,4.0,2,2145,Sydney
158540,2016-11,73.5,Pendle Hill,835050,4.0,2,2145,Sydney
158543,2016-11,73.5,Wentworthville,1165000,4.0,2,2145,Sydney
158545,2016-11,73.5,Pendle Hill,945000,4.0,2,2145,Sydney
158552,2016-11,73.5,Botany,1710000,4.0,2,2019,Sydney
158553,2016-11,73.5,Botany,1415000,4.0,2,2019,Sydney
158578,2016-11,73.5,Lovett Bay,1630000,4.0,2,2105,Sydney
158581,2016-11,73.5,Scotland Island,710000,4.0,2,2105,Sydney
158583,2016-11,73.5,Mount Kuring-Gai,1020000,4.0,2,2080,Sydney
158593,2016-11,73.5,Strathfield,2680000,4.0,2,2135,Sydney
158595,2016-11,73.5,Strathfield,2540000,4.0,2,2135,Sydney
158596,2016-11,73.5,Strathfield,2380000,4.0,2,2135,Sydney
158602,2016-11,73.5,Strathfield,2645000,4.0,2,2135,Sydney
158605,2016-11,73.5,Five Dock,2410000,4.0,2,2046,Sydney
158610,2016-11,73.5,Chiswick,2870000,4.0,2,2046,Sydney
158616,2016-11,73.5,Five Dock,2470000,4.0,2,2046,Sydney
158619,2016-11,73.5,Wareemba,2465000,4.0,2,2046,Sydney
158623,2016-11,73.5,Russell Lea,3200000,4.0,2,2046,Sydney
158624,2016-11,73.5,Russell Lea,1900000,4.0,2,2046,Sydney
158628,2016-11,73.5,Balmain,2500000,4.0,2,2041,Sydney
158632,2016-11,73.5,Balmain,3105000,4.0,2,2041,Sydney
158633,2016-11,73.5,Belrose,1580000,4.0,2,2085,Sydney
158636,2016-11,73.5,Belrose,1920000,4.0,2,2085,Sydney
158638,2016-11,73.5,Davidson,1675000,4.0,2,2085,Sydney
158640,2016-11,73.5,Belrose,1580000,4.0,2,2085,Sydney
158641,2016-11,73.5,Belrose,1366000,4.0,2,2085,Sydney
158643,2016-11,73.5,Belrose,1335000,4.0,2,2085,Sydney
158653,2016-11,73.5,Willoughby,3171000,4.0,2,2068,Sydney
158658,2016-11,73.5,Willoughby,2900000,4.0,2,2068,Sydney
158659,2016-11,73.5,Willoughby,2870000,4.0,2,2068,Sydney
158661,2016-11,73.5,Willoughby,2565000,4.0,2,2068,Sydney
158667,2016-11,73.5,Willoughby,2511000,4.0,2,2068,Sydney
158677,2016-11,73.5,Bankstown,1800000,4.0,2,2200,Sydney
158683,2016-11,73.5,Bankstown,950000,4.0,2,2200,Sydney
158685,2016-11,73.5,Condell Park,1212000,4.0,2,2200,Sydney
158698,2016-11,73.5,Condell Park,780000,4.0,2,2200,Sydney
158714,2016-11,73.5,Putney,2900000,4.0,2,2112,Sydney
158722,2016-11,73.5,Bringelly,1960000,4.0,2,2556,Sydney
158733,2016-11,73.5,Lilyfield,2190000,4.0,2,2040,Sydney
158742,2016-11,73.5,Pennant Hills,1177000,4.0,2,2120,Sydney
158751,2016-11,73.5,Thornleigh,1346003,4.0,2,2120,Sydney
158752,2016-11,73.5,Thornleigh,1410000,4.0,2,2120,Sydney
158754,2016-11,73.5,Westleigh,1390000,4.0,2,2120,Sydney
158760,2016-11,73.5,Thornleigh,1375000,4.0,2,2120,Sydney
158772,2016-11,73.5,Brighton-Le-Sands,1813000,4.0,2,2216,Sydney
158773,2016-11,73.5,Brighton-Le-Sands,1360000,4.0,2,2216,Sydney
158778,2016-11,73.5,Wilton,1115000,4.0,2,2571,Sydney
158779,2016-11,73.5,Wilton,920000,4.0,2,2571,Sydney
158782,2016-11,73.5,Picton,780000,4.0,2,2571,Sydney
158783,2016-11,73.5,Wilton,840000,4.0,2,2571,Sydney
158787,2016-11,73.5,Wilton,600000,4.0,2,2571,Sydney
158789,2016-11,73.5,Picton,805000,4.0,2,2571,Sydney
158791,2016-11,73.5,Picton,747000,4.0,2,2571,Sydney
158792,2016-11,73.5,Wilton,771000,4.0,2,2571,Sydney
158793,2016-11,73.5,Wilton,749500,4.0,2,2571,Sydney
158794,2016-11,73.5,Picton,772500,4.0,2,2571,Sydney
158796,2016-11,73.5,Picton,770000,4.0,2,2571,Sydney
158797,2016-11,73.5,Picton,767000,4.0,2,2571,Sydney
158798,2016-11,73.5,Wilton,635000,4.0,2,2571,Sydney
158802,2016-11,73.5,Thirlmere,710000,4.0,2,2572,Sydney
158806,2016-11,73.5,West Pennant Hills,1245000,4.0,2,2125,Sydney
158809,2016-11,73.5,West Pennant Hills,1720000,4.0,2,2125,Sydney
158810,2016-11,73.5,West Pennant Hills,1690000,4.0,2,2125,Sydney
158811,2016-11,73.5,West Pennant Hills,1520000,4.0,2,2125,Sydney
158817,2016-11,73.5,West Pennant Hills,1511000,4.0,2,2125,Sydney
158818,2016-11,73.5,West Pennant Hills,1370000,4.0,2,2125,Sydney
158821,2016-11,73.5,West Pennant Hills,1665000,4.0,2,2125,Sydney
158829,2016-11,73.5,Northmead,1250000,4.0,2,2152,Sydney
158833,2016-11,73.5,Northmead,1320000,4.0,2,2152,Sydney
158845,2016-11,73.5,Maroubra,1615000,4.0,2,2035,Sydney
158866,2016-11,73.5,Woodpark,750000,4.0,2,2164,Sydney
158868,2016-11,73.5,Smithfield,850000,4.0,2,2164,Sydney
158879,2016-11,73.5,Croydon Park,1555000,4.0,2,2133,Sydney
158880,2016-11,73.5,Croydon Park,1492000,4.0,2,2133,Sydney
158888,2016-11,73.5,Cromer,1562000,4.0,2,2099,Sydney
158892,2016-11,73.5,North Curl Curl,2725000,4.0,2,2099,Sydney
158897,2016-11,73.5,Dee Why,2270000,4.0,2,2099,Sydney
158904,2016-11,73.5,Dee Why,2060000,4.0,2,2099,Sydney
158909,2016-11,73.5,Cammeray,3200000,4.0,2,2062,Sydney
158914,2016-11,73.5,Greenwich,2725000,4.0,2,2065,Sydney
158919,2016-11,73.5,Naremburn,3500000,4.0,2,2065,Sydney
158923,2016-11,73.5,Greenwich,2590000,4.0,2,2065,Sydney
158924,2016-11,73.5,Naremburn,3015000,4.0,2,2065,Sydney
158925,2016-11,73.5,Crows Nest,2150000,4.0,2,2065,Sydney
158926,2016-11,73.5,Galston,1150000,4.0,2,2159,Sydney
158927,2016-11,73.5,Galston,1085000,4.0,2,2159,Sydney
158928,2016-11,73.5,Galston,1070000,4.0,2,2159,Sydney
158930,2016-11,73.5,Sylvania,1540000,4.0,2,2224,Sydney
158931,2016-11,73.5,Sylvania,1722000,4.0,2,2224,Sydney
158947,2016-11,73.5,Enfield,1800000,4.0,2,2136,Sydney
158948,2016-11,73.5,Strathfield South,1615000,4.0,2,2136,Sydney
158961,2016-11,73.5,North Parramatta,1110000,4.0,2,2151,Sydney
158975,2016-11,73.5,Bowen Mountain,735000,4.0,2,2753,Sydney
158980,2016-11,73.5,Richmond,840000,4.0,2,2753,Sydney
158984,2016-11,73.5,Richmond,680000,4.0,2,2753,Sydney
158998,2016-11,73.5,Randwick,2340000,4.0,2,2031,Sydney
159005,2016-11,73.5,Randwick,2675000,4.0,2,2031,Sydney
159014,2016-11,73.5,Bondi Junction,2570000,4.0,2,2022,Sydney
159020,2016-11,73.5,Kings Langley,1001000,4.0,2,2147,Sydney
159024,2016-11,73.5,Seven Hills,860000,4.0,2,2147,Sydney
159028,2016-11,73.5,Seven Hills,780888,4.0,2,2147,Sydney
159036,2016-11,73.5,Seven Hills,785000,4.0,2,2147,Sydney
159045,2016-11,73.5,Kings Langley,924000,4.0,2,2147,Sydney
159049,2016-11,73.5,Kings Langley,1000000,4.0,2,2147,Sydney
159051,2016-11,73.5,Kings Langley,930000,4.0,2,2147,Sydney
159055,2016-11,73.5,Seven Hills,865000,4.0,2,2147,Sydney
159064,2016-11,73.5,Seven Hills,1000000,4.0,2,2147,Sydney
159070,2016-11,73.5,Concord,2175000,4.0,2,2137,Sydney
159072,2016-11,73.5,Concord,2380000,4.0,2,2137,Sydney
159081,2016-11,73.5,Concord,1900000,4.0,2,2137,Sydney
159085,2016-11,73.5,Beecroft,1485000,4.0,2,2119,Sydney
159086,2016-11,73.5,Beecroft,1395000,4.0,2,2119,Sydney
159087,2016-11,73.5,Beecroft,2050000,4.0,2,2119,Sydney
159089,2016-11,73.5,Cheltenham,1470000,4.0,2,2119,Sydney
159092,2016-11,73.5,Beecroft,1400000,4.0,2,2119,Sydney
159094,2016-11,73.5,Beecroft,2100000,4.0,2,2119,Sydney
159120,2016-11,73.5,Auburn,870000,4.0,2,2144,Sydney
159133,2016-11,73.5,Glenhaven,1790200,4.0,2,2156,Sydney
159151,2016-11,73.5,Gordon,1975000,4.0,2,2072,Sydney
159156,2016-11,73.5,Carlton,1520000,4.0,2,2218,Sydney
159173,2016-11,73.5,East Ryde,1592000,4.0,2,2113,Sydney
159181,2016-11,73.5,North Ryde,1580000,4.0,2,2113,Sydney
159182,2016-11,73.5,North Ryde,1315000,4.0,2,2113,Sydney
159186,2016-11,73.5,West Pymble,1780000,4.0,2,2073,Sydney
159189,2016-11,73.5,West Pymble,1999500,4.0,2,2073,Sydney
159198,2016-11,73.5,West Pymble,1800000,4.0,2,2073,Sydney
159202,2016-11,73.5,Bronte,3210000,4.0,2,2024,Sydney
159208,2016-11,73.5,Bronte,2760000,4.0,2,2024,Sydney
159214,2016-11,73.5,Oakville,2050000,4.0,2,2765,Sydney
159219,2016-11,73.5,Box Hill,829000,4.0,2,2765,Sydney
159220,2016-11,73.5,Box Hill,792171,4.0,2,2765,Sydney
159223,2016-11,73.5,Marsden Park,795000,4.0,2,2765,Sydney
159224,2016-11,73.5,Marsden Park,700000,4.0,2,2765,Sydney
159226,2016-11,73.5,Artarmon,2390000,4.0,2,2064,Sydney
159232,2016-11,73.5,Carss Park,1500000,4.0,2,2221,Sydney
159233,2016-11,73.5,Blakehurst,2170000,4.0,2,2221,Sydney
159249,2016-11,73.5,Lidcombe,1260000,4.0,2,2141,Sydney
159251,2016-11,73.5,Lidcombe,960000,4.0,2,2141,Sydney
159253,2016-11,73.5,Berala,910000,4.0,2,2141,Sydney
159254,2016-11,73.5,Berala,880000,4.0,2,2141,Sydney
159265,2016-11,73.5,Merrylands,1210000,4.0,2,2160,Sydney
159276,2016-11,73.5,McMahons Point,3125000,4.0,2,2060,Sydney
159299,2016-11,73.5,Parramatta,1120000,4.0,2,2150,Sydney
159306,2016-11,73.5,Dural,1320000,4.0,2,2158,Sydney
159318,2016-11,73.5,Canterbury,1488000,4.0,2,2193,Sydney
159326,2016-11,73.5,Turramurra,1840000,4.0,2,2074,Sydney
159328,2016-11,73.5,Turramurra,1850000,4.0,2,2074,Sydney
159329,2016-11,73.5,Turramurra,3880000,4.0,2,2074,Sydney
159334,2016-11,73.5,Turramurra,2288000,4.0,2,2074,Sydney
159337,2016-11,73.5,Manly,3165000,4.0,2,2095,Sydney
159352,2016-11,73.5,Kogarah Bay,1450000,4.0,2,2217,Sydney
159366,2016-11,73.5,Marsfield,1830000,4.0,2,2122,Sydney
159380,2016-11,73.5,Eastwood,2100000,4.0,2,2122,Sydney
159394,2016-11,73.5,Eastwood,1740000,4.0,2,2122,Sydney
159399,2016-11,73.5,Leppington,782000,4.0,2,2179,Sydney
159400,2016-11,73.5,Leppington,649990,4.0,2,2179,Sydney
159402,2016-11,73.5,Leppington,849990,4.0,2,2179,Sydney
159403,2016-11,73.5,Leppington,800000,4.0,2,2179,Sydney
159404,2016-11,73.5,Austral,607939,4.0,2,2179,Sydney
159405,2016-11,73.5,Leppington,730000,4.0,2,2179,Sydney
159407,2016-11,73.5,Leppington,680000,4.0,2,2179,Sydney
159410,2016-11,73.5,South Coogee,2352000,4.0,2,2034,Sydney
159412,2016-11,73.5,Parklea,850000,4.0,2,2768,Sydney
159413,2016-11,73.5,Stanhope Gardens,950000,4.0,2,2768,Sydney
159414,2016-11,73.5,Glenwood,870000,4.0,2,2768,Sydney
159415,2016-11,73.5,Parklea,952000,4.0,2,2768,Sydney
159417,2016-11,73.5,Stanhope Gardens,1075000,4.0,2,2768,Sydney
159418,2016-11,73.5,Glenwood,955000,4.0,2,2768,Sydney
159419,2016-11,73.5,Glenwood,850050,4.0,2,2768,Sydney
159422,2016-11,73.5,Stanhope Gardens,850000,4.0,2,2768,Sydney
159423,2016-11,73.5,Stanhope Gardens,882000,4.0,2,2768,Sydney
159425,2016-11,73.5,Glenwood,1175000,4.0,2,2768,Sydney
159426,2016-11,73.5,Glenwood,1150000,4.0,2,2768,Sydney
159427,2016-11,73.5,Glenwood,1040000,4.0,2,2768,Sydney
159429,2016-11,73.5,Stanhope Gardens,1093000,4.0,2,2768,Sydney
159430,2016-11,73.5,Glenwood,1142000,4.0,2,2768,Sydney
159433,2016-11,73.5,Terrey Hills,1560500,4.0,2,2084,Sydney
159446,2016-11,73.5,Hunters Hill,5100000,4.0,2,2110,Sydney
159450,2016-11,73.5,Minchinbury,1050000,4.0,2,2770,Sydney
159460,2016-11,73.5,Mount Druitt,540000,4.0,2,2770,Sydney
159465,2016-11,73.5,Mount Druitt,565000,4.0,2,2770,Sydney
159469,2016-11,73.5,Minchinbury,825000,4.0,2,2770,Sydney
159476,2016-11,73.5,Minchinbury,770000,4.0,2,2770,Sydney
159478,2016-11,73.5,Mount Druitt,612000,4.0,2,2770,Sydney
159485,2016-11,73.5,Beverly Hills,1268000,4.0,2,2209,Sydney
159499,2016-11,73.5,Glenmore Park,838000,4.0,2,2745,Sydney
159503,2016-11,73.5,Wallacia,1470000,4.0,2,2745,Sydney
159504,2016-11,73.5,Glenmore Park,905000,4.0,2,2745,Sydney
159505,2016-11,73.5,Glenmore Park,765100,4.0,2,2745,Sydney
159511,2016-11,73.5,Glenmore Park,980000,4.0,2,2745,Sydney
159513,2016-11,73.5,Glenmore Park,815500,4.0,2,2745,Sydney
159515,2016-11,73.5,Glenmore Park,679000,4.0,2,2745,Sydney
159520,2016-11,73.5,Glenmore Park,835000,4.0,2,2745,Sydney
159521,2016-11,73.5,Glenmore Park,790000,4.0,2,2745,Sydney
159524,2016-11,73.5,Glenmore Park,980000,4.0,2,2745,Sydney
159527,2016-11,73.5,Glenmore Park,737000,4.0,2,2745,Sydney
159528,2016-11,73.5,Glenmore Park,981000,4.0,2,2745,Sydney
159529,2016-11,73.5,Glenmore Park,750000,4.0,2,2745,Sydney
159530,2016-11,73.5,Glenmore Park,665000,4.0,2,2745,Sydney
159531,2016-11,73.5,Glenmore Park,850000,4.0,2,2745,Sydney
159532,2016-11,73.5,Glenmore Park,765000,4.0,2,2745,Sydney
159533,2016-11,73.5,Glenmore Park,700000,4.0,2,2745,Sydney
159536,2016-11,73.5,Glenmore Park,860000,4.0,2,2745,Sydney
159537,2016-11,73.5,Glenmore Park,855000,4.0,2,2745,Sydney
159540,2016-11,73.5,Glenmore Park,770000,4.0,2,2745,Sydney
159541,2016-11,73.5,Glenmore Park,718250,4.0,2,2745,Sydney
159561,2016-11,73.5,Oran Park,790000,4.0,2,2570,Sydney
159563,2016-11,73.5,Oran Park,707000,4.0,2,2570,Sydney
159564,2016-11,73.5,Spring Farm,780000,4.0,2,2570,Sydney
159565,2016-11,73.5,Spring Farm,740000,4.0,2,2570,Sydney
159566,2016-11,73.5,Cobbitty,715000,4.0,2,2570,Sydney
159567,2016-11,73.5,Cobbitty,800000,4.0,2,2570,Sydney
159568,2016-11,73.5,Oran Park,770000,4.0,2,2570,Sydney
159574,2016-11,73.5,Cobbitty,1160000,4.0,2,2570,Sydney
159577,2016-11,73.5,Cobbitty,760000,4.0,2,2570,Sydney
159578,2016-11,73.5,Oran Park,770000,4.0,2,2570,Sydney
159583,2016-11,73.5,Kingsford,2475000,4.0,2,2032,Sydney
159585,2016-11,73.5,Kingsford,2520000,4.0,2,2032,Sydney
159591,2016-11,73.5,Warriewood,1520000,4.0,2,2102,Sydney
159592,2016-11,73.5,Warriewood,1550000,4.0,2,2102,Sydney
159606,2016-11,73.5,Roselands,1395000,4.0,2,2196,Sydney
159610,2016-11,73.5,Punchbowl,980000,4.0,2,2196,Sydney
159625,2016-11,73.5,Watsons Bay,5800000,4.0,2,2030,Sydney
159638,2016-11,73.5,Guildford,950000,4.0,2,2161,Sydney
159640,2016-11,73.5,Guildford,823000,4.0,2,2161,Sydney
159658,2016-11,73.5,Paddington,2300000,4.0,2,2021,Sydney
159664,2016-11,73.5,Edmondson Park,849990,4.0,2,2174,Sydney
159667,2016-11,73.5,Edmondson Park,814990,4.0,2,2174,Sydney
159668,2016-11,73.5,Edmondson Park,710000,4.0,2,2174,Sydney
159669,2016-11,73.5,Edmondson Park,829990,4.0,2,2174,Sydney
159671,2016-11,73.5,Miranda,1125000,4.0,2,2228,Sydney
159674,2016-11,73.5,Miranda,1460000,4.0,2,2228,Sydney
159675,2016-11,73.5,Yowie Bay,1325000,4.0,2,2228,Sydney
159692,2016-11,73.5,Lane Cove,2555000,4.0,2,2066,Sydney
159694,2016-11,73.5,Lane Cove,1450000,4.0,2,2066,Sydney
159702,2016-11,73.5,Riverview,2505000,4.0,2,2066,Sydney
159708,2016-11,73.5,Lane Cove,2260000,4.0,2,2066,Sydney
159712,2016-11,73.5,Riverview,2615000,4.0,2,2066,Sydney
159713,2016-11,73.5,Lane Cove,2000000,4.0,2,2066,Sydney
159715,2016-11,73.5,Lane Cove,2135000,4.0,2,2066,Sydney
159722,2016-11,73.5,Rosebery,1450000,4.0,2,2018,Sydney
159730,2016-11,73.5,Croydon,1900000,4.0,2,2132,Sydney
159739,2016-11,73.5,Telopea,1100000,4.0,2,2117,Sydney
